codemun,isic_r4,qtde_vinc_ativos_sum,massa_salarial_sum
140010,Financial,517,1953511720.0
140010,Government,36781,113690557011.0
140010,Manufacturing,1586,1574574068.0
140010,Mining,46,59050855.0
140010,OtherServices,964,1050779761.0
140010,RealEstate,32,29511409.0
140010,Trade,14606,12914938359.0
140010,Transport,1266,1913858430.0
140010,Utilities,1656,5814694041.0
140015,Agriculture,112,129228755.0
140015,Construction,0,0.0
140015,Government,664,584150967.0
140015,OtherServices,0,0.0
140015,Trade,14,6726425.0
140017,Agriculture,57,70341461.0
140017,Business,18,36675316.0
140017,Construction,4,9762846.0
140017,Manufacturing,183,219976109.0
140017,OtherServices,2,1020000.0
140017,RealEstate,0,0.0
140017,Trade,49,47476255.0
140017,Transport,15,15930866.0
140020,Agriculture,31,33629160.0
140020,Business,20,20240619.0
140020,Construction,40,62928408.0
140020,Government,858,999677535.0
140020,Manufacturing,95,78900593.0
140020,OtherServices,0,0.0
140020,Trade,77,83795219.0
140020,Transport,4,5774105.0
140023,OtherServices,0,0.0
140023,Trade,18,14452989.0
140028,Construction,53,49558732.0
140028,OtherServices,0,0.0
140028,Trade,14,10181761.0
140028,Transport,2,3250786.0
140030,Agriculture,61,42210878.0
140030,Business,6,4400981.0
140030,Construction,1,1223400.0
140030,Manufacturing,80,75905664.0
140030,OtherServices,3,2027401.0
140030,Trade,90,71480099.0
140030,Transport,39,40440971.0
140040,OtherServices,0,0.0
140040,Trade,13,10693894.0
140045,Agriculture,21,22802894.0
140045,Business,6,3993582.0
140045,Construction,11,13847521.0
140045,Manufacturing,8,7167718.0
140045,OtherServices,0,0.0
140045,Trade,89,65537119.0
140047,Agriculture,4,7477551.0
140047,Business,125,100406307.0
140047,Construction,190,213723561.0
140047,Government,1096,1042352152.0
140047,Manufacturing,136,125614256.0
140047,OtherServices,5,5686522.0
140047,Trade,242,232375404.0
140047,Transport,29,22634839.0
140050,Construction,0,0.0
140050,Government,270,291754288.0
140050,Manufacturing,74,76050425.0
140050,OtherServices,0,0.0
140050,Trade,38,26568441.0
140060,Business,11,8251470.0
140060,Construction,2,2418449.0
140060,Manufacturing,0,0.0
140060,OtherServices,0,0.0
140060,Trade,33,20452008.0
140070,Trade,0,0.0
150010,Agriculture,86,54893982.0
150010,Business,103,82264526.0
150010,Construction,126,148554252.0
150010,Financial,80,319040484.0
150010,Government,3608,2622367051.0
150010,Manufacturing,195,164926644.0
150010,OtherServices,271,275640777.0
150010,Trade,1993,1672825843.0
150010,Transport,66,85843061.0
150010,Utilities,33,114774343.0
150013,Agriculture,57,53510187.0
150013,Manufacturing,124,95823632.0
150013,OtherServices,0,0.0
150013,Trade,31,24960236.0
150020,Agriculture,534,690735396.0
150020,Business,438,228224921.0
150020,Construction,15,14059818.0
150020,Government,3016,2778990919.0
150020,Manufacturing,283,310059497.0
150020,OtherServices,1,947557.0
150020,Trade,105,68280859.0
150020,Transport,3,5986026.0
150030,Agriculture,2,724149.0
150030,Business,0,0.0
150030,Government,1498,1729101654.0
150030,Manufacturing,215,167936194.0
150030,OtherServices,2,1864050.0
150030,Trade,35,21904459.0
150030,Transport,1,2148088.0
150034,Agriculture,531,520213418.0
150034,Business,1,806796.0
150034,Manufacturing,344,455454876.0
150034,OtherServices,1,612000.0
150034,Trade,32,27950953.0
150034,Transport,12,16870677.0
150040,Agriculture,17,9888018.0
150040,Business,9,5457000.0
150040,Construction,71,49106129.0
150040,Government,2521,2304721124.0
150040,Manufacturing,65,57846924.0
150040,OtherServices,144,161613354.0
150040,Trade,132,95091750.0
150040,Transport,5,12592076.0
150040,Utilities,9,23850709.0
150050,Agriculture,2942,3393384111.0
150050,Business,130,104039489.0
150050,Construction,215,315029025.0
150050,Financial,40,155487647.0
150050,Government,2014,2352433902.0
150050,Manufacturing,1546,4285817782.0
150050,Mining,201,731563921.0
150050,OtherServices,91,174606056.0
150050,Trade,427,414412322.0
150050,Transport,280,966591173.0
150050,Utilities,2,9695579.0
150060,Agriculture,469,397568992.0
150060,Business,448,407933848.0
150060,Construction,893,715857855.0
150060,Financial,109,441749871.0
150060,Government,3068,4469180615.0
150060,Manufacturing,839,691260961.0
150060,Mining,49,32688394.0
150060,OtherServices,658,1000114630.0
150060,RealEstate,7,3229490.0
150060,Trade,3183,2729291632.0
150060,Transport,362,499966631.0
150060,Utilities,93,226497111.0
150070,Business,0,0.0
150070,Manufacturing,22,13473796.0
150070,OtherServices,3,2440033.0
150070,Trade,42,36127501.0
150080,Agriculture,1400,1575004632.0
150080,Business,3913,3562258960.0
150080,Construction,6656,7203211284.0
150080,Financial,396,1344919877.0
150080,Government,11836,17532646193.0
150080,Manufacturing,6292,6931657693.0
150080,Mining,150,133983891.0
150080,OtherServices,715,604663100.0
150080,RealEstate,59,84771239.0
150080,Trade,19120,19853662564.0
150080,Transport,5726,6418513277.0
150080,Utilities,154,144627919.0
150085,Agriculture,122,112738926.0
150085,Business,1,561000.0
150085,Construction,43,12105044.0
150085,Government,454,864054186.0
150085,Manufacturing,263,192962902.0
150085,OtherServices,1,1920000.0
150085,Trade,118,97467479.0
150085,Transport,21,23785487.0
150090,Agriculture,7,5014667.0
150090,Business,2,1134982.0
150090,Construction,0,0.0
150090,Government,20,21363056.0
150090,OtherServices,0,0.0
150090,Trade,64,49760988.0
150095,Agriculture,103,91844386.0
150095,Manufacturing,38,25557323.0
150095,OtherServices,6,3221499.0
150095,Trade,32,18277009.0
150100,Agriculture,4,6963040.0
150100,Government,763,831908050.0
150100,Manufacturing,50,70030448.0
150100,OtherServices,0,0.0
150100,Trade,1,747167.0
150110,Manufacturing,28,20196000.0
150110,OtherServices,2,1259876.0
150110,Trade,47,33986023.0
150120,Agriculture,131,160425952.0
150120,Government,1442,1464886304.0
150120,Manufacturing,54,66855078.0
150120,OtherServices,0,0.0
150120,Trade,30,26626509.0
150120,Transport,3,4476629.0
150125,Agriculture,214,221519252.0
150125,OtherServices,0,0.0
150125,Trade,13,12165621.0
150130,Agriculture,53,25253056.0
150130,Business,1350,1740719235.0
150130,Construction,2360,3834571275.0
150130,Financial,84,317296951.0
150130,Government,5536,7790609107.0
150130,Manufacturing,4087,11816118301.0
150130,Mining,472,1617532174.0
150130,OtherServices,147,144804596.0
150130,Trade,2159,1992176788.0
150130,Transport,948,1930380939.0
150130,Utilities,32,60851635.0
150140,Agriculture,1917,2161918112.0
150140,Business,50352,66159569343.0
150140,Construction,24362,28716245035.0
150140,Financial,7176,29122336057.0
150140,Government,174575,532174196691.0
150140,Manufacturing,14991,21094529926.0
150140,Mining,212,1178962255.0
150140,OtherServices,14605,21585081354.0
150140,RealEstate,410,380261087.0
150140,Trade,81303,79409129657.0
150140,Transport,16494,25978346636.0
150140,Utilities,4664,11331545096.0
150145,Agriculture,140,126143548.0
150145,Construction,3,5121500.0
150145,Manufacturing,16,16745720.0
150145,OtherServices,0,0.0
150145,Trade,36,26209557.0
150145,Transport,6,12194165.0
150150,Agriculture,245,199490936.0
150150,Business,72,79192519.0
150150,Construction,152,199992859.0
150150,Financial,93,133045359.0
150150,Government,1696,1712577279.0
150150,Manufacturing,2320,2524183937.0
150150,OtherServices,39,31814983.0
150150,Trade,1451,1387930660.0
150150,Transport,187,222624724.0
150150,Utilities,8,9245912.0
150157,Agriculture,243,224266327.0
150157,Business,899,1392202180.0
150157,Government,460,464513042.0
150157,Manufacturing,62,66297896.0
150157,OtherServices,64,70319385.0
150157,Trade,81,74134706.0
150160,Agriculture,45,32597460.0
150160,OtherServices,7,4512899.0
150160,Trade,2,2305196.0
150160,Transport,27,29958266.0
150170,Agriculture,98,54948566.0
150170,Business,77,59968394.0
150170,Construction,104,83632999.0
150170,Financial,63,273116163.0
150170,Government,2998,3760759581.0
150170,Manufacturing,287,178726564.0
150170,OtherServices,178,148712862.0
150170,Trade,1372,1063376786.0
150170,Transport,61,70937951.0
150170,Utilities,32,86697927.0
150172,Agriculture,31,35075446.0
150172,Business,5,4084993.0
150172,Government,508,511057987.0
150172,Manufacturing,22,15050566.0
150172,OtherServices,1,1292000.0
150172,Trade,95,69002205.0
150175,Agriculture,148,125334866.0
150175,Government,334,296232640.0
150175,Manufacturing,0,0.0
150175,OtherServices,0,0.0
150175,Trade,11,8010685.0
150178,Agriculture,196,177239367.0
150178,Business,13,8274776.0
150178,Construction,86,40455617.0
150178,Government,1372,1977212331.0
150178,Manufacturing,544,1121666944.0
150178,OtherServices,5,3793733.0
150178,Trade,566,490120233.0
150178,Transport,88,109362448.0
150180,Agriculture,101,102246465.0
150180,Business,36,26655276.0
150180,Construction,79,44751844.0
150180,Government,3626,5040994625.0
150180,Manufacturing,855,649029743.0
150180,OtherServices,37,17735849.0
150180,Trade,675,566865066.0
150180,Transport,150,196001656.0
150190,Agriculture,30,19783434.0
150190,Business,0,0.0
150190,Manufacturing,93,50584137.0
150190,OtherServices,0,0.0
150190,Trade,146,95647633.0
150190,Transport,3,5093249.0
150195,Government,0,0.0
150195,Manufacturing,1,5032034.0
150195,OtherServices,0,0.0
150195,Trade,6,3840289.0
150195,Transport,1,1460564.0
150200,Agriculture,29,14216072.0
150200,Government,737,770713200.0
150200,OtherServices,0,0.0
150200,Trade,25,15048295.0
150210,Business,15,12866077.0
150210,Construction,9,27349259.0
150210,Financial,44,180686224.0
150210,Government,4365,5146826930.0
150210,Manufacturing,44,29950279.0
150210,OtherServices,67,64070870.0
150210,Trade,608,400120959.0
150210,Transport,18,34514669.0
150215,Agriculture,264,258712821.0
150215,Business,256,270458808.0
150215,Construction,1053,650456550.0
150215,Government,2188,3044312920.0
150215,Manufacturing,197,378456518.0
150215,Mining,5,4706740.0
150215,OtherServices,188,299490424.0
150215,Trade,612,507599207.0
150215,Transport,154,340834576.0
150220,Agriculture,106,71716827.0
150220,Business,252,194480187.0
150220,Construction,62,64165323.0
150220,Financial,103,367168839.0
150220,Government,1751,1849555715.0
150220,Manufacturing,537,999497308.0
150220,OtherServices,98,77580799.0
150220,Trade,2362,1838792727.0
150220,Transport,132,425685398.0
150220,Utilities,27,66461896.0
150230,Agriculture,189,175025980.0
150230,Business,8,6220365.0
150230,Construction,15,15075077.0
150230,Financial,28,95704095.0
150230,Government,1980,1414266842.0
150230,Manufacturing,3,3380783.0
150230,OtherServices,92,160203089.0
150230,Trade,365,294978955.0
150230,Transport,11,16122855.0
150240,Agriculture,814,642540422.0
150240,Business,696,633261628.0
150240,Construction,2403,2395243584.0
150240,Financial,180,637376906.0
150240,Government,7099,8184683417.0
150240,Manufacturing,6177,5079015659.0
150240,OtherServices,438,365531791.0
150240,RealEstate,10,23231769.0
150240,Trade,9733,8776967267.0
150240,Transport,959,856959125.0
150240,Utilities,274,597609870.0
150250,Agriculture,195,153018535.0
150250,Manufacturing,3,2037411.0
150250,OtherServices,2,3551548.0
150250,Trade,0,0.0
150260,OtherServices,1,392417.0
150260,Trade,5,5704157.0
150270,Agriculture,218,211519080.0
150270,Business,128,88038740.0
150270,Construction,196,99363065.0
150270,Financial,51,243443559.0
150270,Government,528,904828482.0
150270,Manufacturing,619,773165859.0
150270,OtherServices,62,57503842.0
150270,Trade,1023,835343591.0
150270,Transport,24,75168198.0
150270,Utilities,35,79766466.0
150275,Agriculture,756,442123868.0
150275,Business,23,17210666.0
150275,Government,1114,1408441988.0
150275,Manufacturing,37,26926255.0
150275,OtherServices,3,1536862.0
150275,Trade,161,117688729.0
150275,Transport,6,8666758.0
150276,Agriculture,1339,1593517322.0
150276,Government,463,489948150.0
150276,Manufacturing,10,5613200.0
150276,OtherServices,0,0.0
150276,Trade,5,4878480.0
150277,Agriculture,511,521911931.0
150277,Business,14,7462164.0
150277,Construction,2,7396370.0
150277,Government,425,386112582.0
150277,Manufacturing,48,54520453.0
150277,Mining,20,32049729.0
150277,OtherServices,1,480000.0
150277,Trade,108,102007439.0
150280,OtherServices,0,0.0
150280,Trade,5,3759413.0
150285,OtherServices,2,918000.0
150285,Trade,6,5193032.0
150290,Agriculture,141,128330189.0
150290,Business,1,630700.0
150290,Construction,2,1573902.0
150290,Government,934,1062085258.0
150290,Manufacturing,0,0.0
150290,OtherServices,1,612000.0
150290,Trade,141,116187940.0
150290,Transport,5,15538090.0
150293,Agriculture,1865,1453680450.0
150293,Business,49,35749050.0
150293,Construction,30,19860391.0
150293,Government,1532,2278004232.0
150293,Manufacturing,892,764283475.0
150293,OtherServices,18,13307182.0
150293,Trade,878,695814758.0
150293,Transport,47,47348528.0
150293,Utilities,55,77033866.0
150295,Agriculture,103,97859714.0
150295,Business,7,3840935.0
150295,Construction,0,617429.0
150295,Government,1514,1416326166.0
150295,Manufacturing,208,164159826.0
150295,OtherServices,1,612000.0
150295,Trade,321,269577589.0
150295,Transport,8,8120770.0
150300,Government,565,626344884.0
150300,OtherServices,1,712300.0
150300,Trade,7,6277340.0
150304,Agriculture,94,76068694.0
150304,Business,0,0.0
150304,Construction,6,1197000.0
150304,Government,657,844920795.0
150304,Manufacturing,40,51847817.0
150304,OtherServices,2,329645.0
150304,Trade,88,86852879.0
150304,Transport,20,24386818.0
150307,Agriculture,5,2570400.0
150307,OtherServices,4,2643500.0
150307,Trade,26,21408679.0
150309,Agriculture,418,328741849.0
150309,Business,27,24428784.0
150309,Construction,73,20430155.0
150309,Government,1427,1558996085.0
150309,Manufacturing,695,593768078.0
150309,OtherServices,0,0.0
150309,Trade,444,374340563.0
150309,Transport,12,16469234.0
150310,Business,4,10701000.0
150310,Manufacturing,0,0.0
150310,OtherServices,0,0.0
150310,Trade,12,10788950.0
150310,Transport,9,10882920.0
150320,Agriculture,974,662757817.0
150320,Business,348,203562309.0
150320,Government,1115,1069375212.0
150320,Manufacturing,93,108944474.0
150320,OtherServices,11,9170667.0
150320,Trade,196,146656343.0
150320,Transport,4,11903757.0
150320,Utilities,23,33130367.0
150330,Agriculture,5,3608833.0
150330,Business,0,0.0
150330,Construction,19,20542237.0
150330,Financial,17,86706217.0
150330,Government,2875,2880609591.0
150330,Manufacturing,108,90500383.0
150330,OtherServices,9,6238431.0
150330,Trade,254,193617173.0
150330,Transport,4,8836355.0
150340,Agriculture,53,36154129.0
150340,Government,351,390898167.0
150340,Manufacturing,256,223532916.0
150340,OtherServices,0,0.0
150340,Trade,19,15221502.0
150345,Agriculture,497,397959246.0
150345,Business,4,2448000.0
150345,Construction,284,677904061.0
150345,Government,118,170659365.0
150345,Manufacturing,145,114886607.0
150345,OtherServices,5,6306500.0
150345,Trade,98,70634887.0
150345,Transport,129,156101388.0
150350,Agriculture,83,67952657.0
150350,Business,2,1368058.0
150350,Construction,0,0.0
150350,Government,1084,983828578.0
150350,Manufacturing,72,56053207.0
150350,OtherServices,4,2516000.0
150350,Trade,73,58489780.0
150350,Transport,3,6957581.0
150360,Agriculture,75,69107606.0
150360,Business,282,314206816.0
150360,Construction,816,549017779.0
150360,Financial,70,291654163.0
150360,Government,3181,5290737422.0
150360,Manufacturing,1132,1674977932.0
150360,Mining,293,589182778.0
150360,OtherServices,71,58876962.0
150360,RealEstate,3,1378700.0
150360,Trade,2252,1856927494.0
150360,Transport,161,309981990.0
150360,Utilities,21,55220216.0
150370,Agriculture,328,233496542.0
150370,Business,6,6029950.0
150370,Construction,1,5121370.0
150370,Financial,17,57570415.0
150370,Government,1680,1881757844.0
150370,Manufacturing,106,85757426.0
150370,OtherServices,2,1260300.0
150370,Trade,217,186292642.0
150375,Agriculture,18,16987095.0
150375,Business,11,10323971.0
150375,Construction,37,9656214.0
150375,OtherServices,0,0.0
150375,Trade,63,72745840.0
150380,Agriculture,276,214968000.0
150380,Business,39,46315007.0
150380,Construction,17,15414529.0
150380,Financial,22,67454503.0
150380,Government,1659,2291907678.0
150380,Manufacturing,1565,1372793368.0
150380,OtherServices,23,16822502.0
150380,Trade,922,848647252.0
150380,Transport,20,20150581.0
150390,Business,827,790949779.0
150390,Construction,349,524540616.0
150390,Financial,482,1910492144.0
150390,Government,2819,3225420704.0
150390,Manufacturing,36,28775088.0
150390,Mining,173,426691547.0
150390,OtherServices,14,42489318.0
150390,Trade,211,177932094.0
150390,Transport,31,53404888.0
150400,OtherServices,0,0.0
150400,Trade,7,3704830.0
150405,Agriculture,124,119767566.0
150405,Business,34,23957617.0
150405,Construction,11,11688430.0
150405,Government,1229,1553818214.0
150405,Manufacturing,265,186790595.0
150405,OtherServices,9,25635652.0
150405,Trade,538,389734346.0
150405,Transport,11,16125902.0
150410,OtherServices,0,0.0
150410,Trade,10,5623074.0
